,Word,Negative,Positive,Uncertainty,Litigious,Constraining,Superfluous,Interesting,Modal
528,ACCRETABLE,0,0,0,0,0,0,0,0
529,ACCRETE,0,0,0,0,0,0,0,0
530,ACCRETED,0,0,0,0,0,0,0,0
531,ACCRETES,0,0,0,0,0,0,0,0
532,ACCRETING,0,0,0,0,0,0,0,0
533,ACCRETION,0,0,0,0,0,0,0,0
534,ACCRETIONARY,0,0,0,0,0,0,0,0
535,ACCRETIONS,0,0,0,0,0,0,0,0
536,ACCRETIVE,0,0,0,0,0,0,0,0
537,ACCRETIVELY,0,0,0,0,0,0,0,0
538,ACCRETIVENESS,0,0,0,0,0,0,0,0
539,ACCRUABLE,0,0,0,0,0,0,0,0
540,ACCRUAL,0,0,0,0,0,0,0,0
541,ACCRUALS,0,0,0,0,0,0,0,0
542,ACCRUE,0,0,0,0,0,0,0,0
543,ACCRUED,0,0,0,0,0,0,0,0
544,ACCRUES,0,0,0,0,0,0,0,0
545,ACCRUING,0,0,0,0,0,0,0,0
546,ACCULTURATE,0,0,0,0,0,0,0,0
547,ACCULTURATED,0,0,0,0,0,0,0,0
548,ACCULTURATES,0,0,0,0,0,0,0,0
549,ACCULTURATING,0,0,0,0,0,0,0,0
550,ACCULTURATION,0,0,0,0,0,0,0,0
551,ACCULTURATIONS,0,0,0,0,0,0,0,0
552,ACCUMULATE,0,0,0,0,0,0,0,0
553,ACCUMULATED,0,0,0,0,0,0,0,0
554,ACCUMULATES,0,0,0,0,0,0,0,0
555,ACCUMULATING,0,0,0,0,0,0,0,0
556,ACCUMULATION,0,0,0,0,0,0,0,0
557,ACCUMULATIONS,0,0,0,0,0,0,0,0
558,ACCUMULATIVE,0,0,0,0,0,0,0,0
559,ACCUMULATOR,0,0,0,0,0,0,0,0
560,ACCUMULATORS,0,0,0,0,0,0,0,0
561,ACCURACIES,0,0,0,0,0,0,0,0
562,ACCURACY,0,0,0,0,0,0,0,0
563,ACCURATE,0,0,0,0,0,0,0,0
564,ACCURATELY,0,0,0,0,0,0,0,0
565,ACCURATENESS,0,0,0,0,0,0,0,0
566,ACCURATENESSES,0,0,0,0,0,0,0,0
567,ACCURSED,0,0,0,0,0,0,0,0
568,ACCURSEDNESS,0,0,0,0,0,0,0,0
569,ACCURSEDNESSES,0,0,0,0,0,0,0,0
570,ACCURST,0,0,0,0,0,0,0,0
571,ACCUSATION,1,0,0,0,0,0,0,0
572,ACCUSATIONS,1,0,0,0,0,0,0,0
573,ACCUSATIVE,0,0,0,0,0,0,0,0
574,ACCUSATIVES,0,0,0,0,0,0,0,0
575,ACCUSATORY,0,0,0,0,0,0,0,0
576,ACCUSE,1,0,0,0,0,0,0,0
577,ACCUSED,1,0,0,0,0,0,0,0
578,ACCUSER,0,0,0,0,0,0,0,0
579,ACCUSERS,0,0,0,0,0,0,0,0
580,ACCUSES,1,0,0,0,0,0,0,0
581,ACCUSING,1,0,0,0,0,0,0,0
582,ACCUSINGLY,0,0,0,0,0,0,0,0
583,ACCUSTOM,0,0,0,0,0,0,0,0
584,ACCUSTOMED,0,0,0,0,0,0,0,0
585,ACCUSTOMING,0,0,0,0,0,0,0,0
586,ACCUSTOMS,0,0,0,0,0,0,0,0
587,ACE,0,0,0,0,0,0,0,0
588,ACED,0,0,0,0,0,0,0,0
589,ACERBATE,0,0,0,0,0,0,0,0
590,ACERBATED,0,0,0,0,0,0,0,0
591,ACERBATES,0,0,0,0,0,0,0,0
592,ACERBATING,0,0,0,0,0,0,0,0
593,ACERBIC,0,0,0,0,0,0,0,0
594,ACERBICALLY,0,0,0,0,0,0,0,0
595,ACERBITIES,0,0,0,0,0,0,0,0
596,ACERBITY,0,0,0,0,0,0,0,0
597,ACES,0,0,0,0,0,0,0,0
598,ACETAMINOPHEN,0,0,0,0,0,0,0,0
599,ACETAMINOPHENS,0,0,0,0,0,0,0,0
600,ACETATE,0,0,0,0,0,0,0,0
601,ACETATES,0,0,0,0,0,0,0,0
602,ACETIC,0,0,0,0,0,0,0,0
603,ACETONE,0,0,0,0,0,0,0,0
604,ACETONES,0,0,0,0,0,0,0,0
605,ACETONIC,0,0,0,0,0,0,0,0
606,ACETYLENE,0,0,0,0,0,0,0,0
607,ACETYLENES,0,0,0,0,0,0,0,0
608,ACHE,0,0,0,0,0,0,0,0
609,ACHED,0,0,0,0,0,0,0,0
610,ACHENE,0,0,0,0,0,0,0,0
611,ACHENES,0,0,0,0,0,0,0,0
612,ACHES,0,0,0,0,0,0,0,0
613,ACHIER,0,0,0,0,0,0,0,0
614,ACHIEST,0,0,0,0,0,0,0,0
615,ACHIEVABILITY,0,0,0,0,0,0,0,0
616,ACHIEVABLE,0,0,0,0,0,0,0,0
617,ACHIEVE,0,1,0,0,0,0,0,0
618,ACHIEVED,0,1,0,0,0,0,0,0
619,ACHIEVEMENT,0,1,0,0,0,0,0,0
620,ACHIEVEMENTS,0,1,0,0,0,0,0,0
621,ACHIEVER,0,0,0,0,0,0,0,0
622,ACHIEVERS,0,0,0,0,0,0,0,0
623,ACHIEVES,0,1,0,0,0,0,0,0
624,ACHIEVING,0,1,0,0,0,0,0,0
625,ACHING,0,0,0,0,0,0,0,0
626,ACHOO,0,0,0,0,0,0,0,0
627,ACHOOS,0,0,0,0,0,0,0,0
628,ACHROMATIC,0,0,0,0,0,0,0,0
629,ACHY,0,0,0,0,0,0,0,0
630,ACID,0,0,0,0,0,0,0,0
631,ACIDIC,0,0,0,0,0,0,0,0
632,ACIDIFIED,0,0,0,0,0,0,0,0
633,ACIDIFIES,0,0,0,0,0,0,0,0
634,ACIDIFY,0,0,0,0,0,0,0,0
635,ACIDIFYING,0,0,0,0,0,0,0,0
636,ACIDITIES,0,0,0,0,0,0,0,0
637,ACIDITY,0,0,0,0,0,0,0,0
638,ACIDLY,0,0,0,0,0,0,0,0
639,ACIDOSES,0,0,0,0,0,0,0,0
640,ACIDOSIS,0,0,0,0,0,0,0,0
641,ACIDS,0,0,0,0,0,0,0,0
642,ACIDULOUS,0,0,0,0,0,0,0,0
643,ACING,0,0,0,0,0,0,0,0
644,ACKNOWLEDGE,0,0,0,0,0,0,0,0
645,ACKNOWLEDGED,0,0,0,0,0,0,0,0
646,ACKNOWLEDGEMENT,0,0,0,0,0,0,0,0
647,ACKNOWLEDGEMENTS,0,0,0,0,0,0,0,0
648,ACKNOWLEDGES,0,0,0,0,0,0,0,0
649,ACKNOWLEDGING,0,0,0,0,0,0,0,0
650,ACKNOWLEDGMENT,0,0,0,0,0,0,0,0
651,ACKNOWLEDGMENTS,0,0,0,0,0,0,0,0
652,ACME,0,0,0,0,0,0,0,0
653,ACMES,0,0,0,0,0,0,0,0
654,ACNE,0,0,0,0,0,0,0,0
655,ACNES,0,0,0,0,0,0,0,0
656,ACOLYTE,0,0,0,0,0,0,0,0
657,ACOLYTES,0,0,0,0,0,0,0,0
658,ACONITE,0,0,0,0,0,0,0,0
659,ACONITES,0,0,0,0,0,0,0,0
660,ACORN,0,0,0,0,0,0,0,0
661,ACORNS,0,0,0,0,0,0,0,0
662,ACOUSTIC,0,0,0,0,0,0,0,0
663,ACOUSTICAL,0,0,0,0,0,0,0,0
664,ACOUSTICALLY,0,0,0,0,0,0,0,0
665,ACOUSTICS,0,0,0,0,0,0,0,0
666,ACQUAINT,0,0,0,0,0,0,0,0
667,ACQUAINTANCE,0,0,0,0,0,0,0,0
668,ACQUAINTANCES,0,0,0,0,0,0,0,0
669,ACQUAINTANCESHIP,0,0,0,0,0,0,0,0
670,ACQUAINTANCESHIPS,0,0,0,0,0,0,0,0
671,ACQUAINTED,0,0,0,0,0,0,0,0
672,ACQUAINTING,0,0,0,0,0,0,0,0
673,ACQUAINTS,0,0,0,0,0,0,0,0
674,ACQUIESCE,1,0,0,0,0,0,0,0
675,ACQUIESCED,1,0,0,0,0,0,0,0
676,ACQUIESCENCE,0,0,0,0,0,0,0,0
677,ACQUIESCENCES,0,0,0,0,0,0,0,0
678,ACQUIESCENT,0,0,0,0,0,0,0,0
679,ACQUIESCENTLY,0,0,0,0,0,0,0,0
680,ACQUIESCES,1,0,0,0,0,0,0,0
681,ACQUIESCING,1,0,0,0,0,0,0,0
682,ACQUIRABLE,0,0,0,0,0,0,0,0
683,ACQUIRE,0,0,0,0,0,0,0,0
684,ACQUIRED,0,0,0,0,0,0,0,0
685,ACQUIREE,0,0,0,0,0,0,0,0
686,ACQUIREES,0,0,0,1,0,0,0,0
687,ACQUIREMENT,0,0,0,0,0,0,0,0
688,ACQUIREMENTS,0,0,0,0,0,0,0,0
689,ACQUIRER,0,0,0,0,0,0,0,0
690,ACQUIRERS,0,0,0,0,0,0,0,0
691,ACQUIRES,0,0,0,0,0,0,0,0
692,ACQUIRING,0,0,0,0,0,0,0,0
693,ACQUIROR,0,0,0,0,0,0,0,0
694,ACQUIRORS,0,0,0,1,0,0,0,0
695,ACQUISITION,0,0,0,0,0,0,0,0
696,ACQUISITIONS,0,0,0,0,0,0,0,0
697,ACQUISITIVE,0,0,0,0,0,0,0,0
698,ACQUISITIVELY,0,0,0,0,0,0,0,0
699,ACQUISITIVENESS,0,0,0,0,0,0,0,0
700,ACQUISITIVENESSES,0,0,0,0,0,0,0,0
701,ACQUIT,1,0,0,1,0,0,0,0
702,ACQUITS,1,0,0,1,0,0,0,0
703,ACQUITTAL,1,0,0,1,0,0,0,0
704,ACQUITTALS,1,0,0,1,0,0,0,0
705,ACQUITTANCE,0,0,0,1,0,0,0,0
706,ACQUITTANCES,0,0,0,1,0,0,0,0
707,ACQUITTED,1,0,0,1,0,0,0,0
708,ACQUITTING,1,0,0,1,0,0,0,0
709,ACRE,0,0,0,0,0,0,0,0
710,ACREAGE,0,0,0,0,0,0,0,0
711,ACREAGES,0,0,0,0,0,0,0,0
712,ACRES,0,0,0,0,0,0,0,0
713,ACRID,0,0,0,0,0,0,0,0
714,ACRIDER,0,0,0,0,0,0,0,0
715,ACRIDEST,0,0,0,0,0,0,0,0
716,ACRIDITIES,0,0,0,0,0,0,0,0
717,ACRIDITY,0,0,0,0,0,0,0,0
718,ACRIDLY,0,0,0,0,0,0,0,0
719,ACRIDNESS,0,0,0,0,0,0,0,0
720,ACRIDNESSES,0,0,0,0,0,0,0,0
721,ACRIMONIES,0,0,0,0,0,0,0,0
722,ACRIMONIOUS,0,0,0,0,0,0,0,0
723,ACRIMONIOUSLY,0,0,0,0,0,0,0,0
724,ACRIMONIOUSNESS,0,0,0,0,0,0,0,0
725,ACRIMONIOUSNESSES,0,0,0,0,0,0,0,0
726,ACRIMONY,0,0,0,0,0,0,0,0
727,ACROBAT,0,0,0,0,0,0,0,0
728,ACROBATIC,0,0,0,0,0,0,0,0
729,ACROBATICALLY,0,0,0,0,0,0,0,0
730,ACROBATICS,0,0,0,0,0,0,0,0
731,ACROBATS,0,0,0,0,0,0,0,0
732,ACRONYM,0,0,0,0,0,0,0,0
733,ACRONYMS,0,0,0,0,0,0,0,0
734,ACROPHOBIA,0,0,0,0,0,0,0,0
735,ACROPHOBIAS,0,0,0,0,0,0,0,0
736,ACROPOLIS,0,0,0,0,0,0,0,0
737,ACROPOLISES,0,0,0,0,0,0,0,0
738,ACROSS,0,0,0,0,0,0,0,0
739,ACROSTIC,0,0,0,0,0,0,0,0
740,ACROSTICS,0,0,0,0,0,0,0,0
741,ACRYLIC,0,0,0,0,0,0,0,0
742,ACRYLICS,0,0,0,0,0,0,0,0
743,ACT,0,0,0,0,0,0,0,0
744,ACTED,0,0,0,0,0,0,0,0
745,ACTING,0,0,0,0,0,0,0,0
746,ACTINGS,0,0,0,0,0,0,0,0
747,ACTINIUM,0,0,0,0,0,0,0,0
748,ACTINIUMS,0,0,0,0,0,0,0,0
749,ACTION,0,0,0,0,0,0,0,0
750,ACTIONABLE,0,0,0,0,0,0,0,0
751,ACTIONS,0,0,0,0,0,0,0,0
752,ACTIVATE,0,0,0,0,0,0,0,0
753,ACTIVATED,0,0,0,0,0,0,0,0
754,ACTIVATES,0,0,0,0,0,0,0,0
755,ACTIVATING,0,0,0,0,0,0,0,0
756,ACTIVATION,0,0,0,0,0,0,0,0
757,ACTIVATIONS,0,0,0,0,0,0,0,0
758,ACTIVATOR,0,0,0,0,0,0,0,0
759,ACTIVATORS,0,0,0,0,0,0,0,0
760,ACTIVE,0,0,0,0,0,0,0,0
761,ACTIVELY,0,0,0,0,0,0,0,0
762,ACTIVENESS,0,0,0,0,0,0,0,0
763,ACTIVENESSES,0,0,0,0,0,0,0,0
764,ACTIVES,0,0,0,0,0,0,0,0
765,ACTIVEWEAR,0,0,0,0,0,0,0,0
766,ACTIVISM,0,0,0,0,0,0,0,0
767,ACTIVISMS,0,0,0,0,0,0,0,0
768,ACTIVIST,0,0,0,0,0,0,0,0
769,ACTIVISTS,0,0,0,0,0,0,0,0
770,ACTIVITIES,0,0,0,0,0,0,0,0
771,ACTIVITY,0,0,0,0,0,0,0,0
772,ACTOR,0,0,0,0,0,0,0,0
773,ACTORS,0,0,0,0,0,0,0,0
774,ACTRESS,0,0,0,0,0,0,0,0
775,ACTRESSES,0,0,0,0,0,0,0,0
776,ACTS,0,0,0,0,0,0,0,0
777,ACTUAL,0,0,0,0,0,0,0,0
778,ACTUALITIES,0,0,0,0,0,0,0,0
779,ACTUALITY,0,0,0,0,0,0,0,0
780,ACTUALIZATION,0,0,0,0,0,0,0,0
781,ACTUALIZATIONS,0,0,0,0,0,0,0,0
782,ACTUALIZE,0,0,0,0,0,0,0,0
783,ACTUALIZED,0,0,0,0,0,0,0,0
784,ACTUALIZES,0,0,0,0,0,0,0,0
785,ACTUALIZING,0,0,0,0,0,0,0,0
786,ACTUALLY,0,0,0,0,0,0,0,0
787,ACTUALS,0,0,0,0,0,0,0,0
788,ACTUARIAL,0,0,0,0,0,0,0,0
789,ACTUARIALLY,0,0,0,0,0,0,0,0
790,ACTUARIES,0,0,0,0,0,0,0,0
791,ACTUARY,0,0,0,0,0,0,0,0
792,ACTUATE,0,0,0,0,0,0,0,0
793,ACTUATED,0,0,0,0,0,0,0,0
794,ACTUATES,0,0,0,0,0,0,0,0
795,ACTUATING,0,0,0,0,0,0,0,0
796,ACTUATION,0,0,0,0,0,0,0,0
797,ACTUATIONS,0,0,0,0,0,0,0,0
798,ACTUATOR,0,0,0,0,0,0,0,0
799,ACTUATORS,0,0,0,0,0,0,0,0
800,ACUITIES,0,0,0,0,0,0,0,0
801,ACUITY,0,0,0,0,0,0,0,0
802,ACUMEN,0,0,0,0,0,0,0,0
803,ACUMENS,0,0,0,0,0,0,0,0
804,ACUPRESSURE,0,0,0,0,0,0,0,0
805,ACUPRESSURES,0,0,0,0,0,0,0,0
806,ACUPUNCTURE,0,0,0,0,0,0,0,0
807,ACUPUNCTURES,0,0,0,0,0,0,0,0
808,ACUPUNCTURIST,0,0,0,0,0,0,0,0
809,ACUPUNCTURISTS,0,0,0,0,0,0,0,0
810,ACUTE,0,0,0,0,0,0,0,0
811,ACUTELY,0,0,0,0,0,0,0,0
812,ACUTENESS,0,0,0,0,0,0,0,0
813,ACUTENESSES,0,0,0,0,0,0,0,0
814,ACUTER,0,0,0,0,0,0,0,0
815,ACUTES,0,0,0,0,0,0,0,0
816,ACUTEST,0,0,0,0,0,0,0,0
817,ACYCLOVIR,0,0,0,0,0,0,0,0
818,ACYCLOVIRS,0,0,0,0,0,0,0,0
819,AD,0,0,0,0,0,0,0,0
820,ADAGE,0,0,0,0,0,0,0,0
821,ADAGES,0,0,0,0,0,0,0,0
822,ADAGIO,0,0,0,0,0,0,0,0
823,ADAGIOS,0,0,0,0,0,0,0,0
824,ADAMANT,0,0,0,0,0,0,0,0
825,ADAMANTLY,0,0,0,0,0,0,0,0
826,ADAMANTS,0,0,0,0,0,0,0,0
827,ADAPT,0,0,0,0,0,0,0,0
828,ADAPTABILITIES,0,0,0,0,0,0,0,0
829,ADAPTABILITY,0,0,0,0,0,0,0,0
830,ADAPTABLE,0,0,0,0,0,0,0,0
831,ADAPTATION,0,0,0,0,0,0,0,0
832,ADAPTATIONS,0,0,0,0,0,0,0,0
833,ADAPTED,0,0,0,0,0,0,0,0
834,ADAPTER,0,0,0,0,0,0,0,0
835,ADAPTERS,0,0,0,0,0,0,0,0
836,ADAPTING,0,0,0,0,0,0,0,0
837,ADAPTION,0,0,0,0,0,0,0,0
838,ADAPTIVE,0,0,0,0,0,0,0,0
839,ADAPTOR,0,0,0,0,0,0,0,0
840,ADAPTORS,0,0,0,0,0,0,0,0
841,ADAPTS,0,0,0,0,0,0,0,0
842,ADD,0,0,0,0,0,0,0,0
843,ADDABLE,0,0,0,0,0,0,0,0
844,ADDBACK,0,0,0,0,0,0,0,0
845,ADDED,0,0,0,0,0,0,0,0
846,ADDEND,0,0,0,0,0,0,0,0
847,ADDENDA,0,0,0,0,0,0,0,0
848,ADDENDS,0,0,0,0,0,0,0,0
849,ADDENDUM,0,0,0,0,0,0,0,0
850,ADDENDUMS,0,0,0,1,0,0,0,0
851,ADDER,0,0,0,0,0,0,0,0
852,ADDERS,0,0,0,0,0,0,0,0
853,ADDIBLE,0,0,0,0,0,0,0,0
854,ADDICT,0,0,0,0,0,0,0,0
855,ADDICTED,0,0,0,0,0,0,0,0
856,ADDICTING,0,0,0,0,0,0,0,0
857,ADDICTION,0,0,0,0,0,0,0,0
858,ADDICTIONS,0,0,0,0,0,0,0,0
859,ADDICTIVE,0,0,0,0,0,0,0,0
860,ADDICTS,0,0,0,0,0,0,0,0
861,ADDING,0,0,0,0,0,0,0,0
862,ADDITION,0,0,0,0,0,0,0,0
863,ADDITIONAL,0,0,0,0,0,0,0,0
864,ADDITIONALLY,0,0,0,0,0,0,0,0
865,ADDITIONS,0,0,0,0,0,0,0,0
866,ADDITIVE,0,0,0,0,0,0,0,0
867,ADDITIVES,0,0,0,0,0,0,0,0
868,ADDLE,0,0,0,0,0,0,0,0
869,ADDLED,0,0,0,0,0,0,0,0
870,ADDLES,0,0,0,0,0,0,0,0
871,ADDLING,0,0,0,0,0,0,0,0
872,ADDRESS,0,0,0,0,0,0,0,0
873,ADDRESSABLE,0,0,0,0,0,0,0,0
874,ADDRESSED,0,0,0,0,0,0,0,0
875,ADDRESSEE,0,0,0,0,0,0,0,0
876,ADDRESSEES,0,0,0,0,0,0,0,0
877,ADDRESSES,0,0,0,0,0,0,0,0
878,ADDRESSING,0,0,0,0,0,0,0,0
879,ADDRESSOR,0,0,0,0,0,0,0,0
880,ADDS,0,0,0,0,0,0,0,0
881,ADDUCE,0,0,0,0,0,0,0,0
882,ADDUCED,0,0,0,0,0,0,0,0
883,ADDUCES,0,0,0,0,0,0,0,0
884,ADDUCING,0,0,0,0,0,0,0,0
885,ADENINE,0,0,0,0,0,0,0,0
886,ADENINES,0,0,0,0,0,0,0,0
887,ADENOID,0,0,0,0,0,0,0,0
888,ADENOIDAL,0,0,0,0,0,0,0,0
889,ADENOIDS,0,0,0,0,0,0,0,0
890,ADEPT,0,0,0,0,0,0,0,0
891,ADEPTLY,0,0,0,0,0,0,0,0
892,ADEPTNESS,0,0,0,0,0,0,0,0
893,ADEPTNESSES,0,0,0,0,0,0,0,0
894,ADEPTS,0,0,0,0,0,0,0,0
895,ADEQUACIES,0,0,0,0,0,0,0,0
896,ADEQUACY,0,0,0,0,0,0,0,0
897,ADEQUATE,0,0,0,0,0,0,0,0
898,ADEQUATELY,0,1,0,0,0,0,0,0
899,ADEQUATENESS,0,0,0,0,0,0,0,0
900,ADEQUATENESSES,0,0,0,0,0,0,0,0
901,ADHERE,0,0,0,0,0,0,0,0
902,ADHERED,0,0,0,0,0,0,0,0
903,ADHERENCE,0,0,0,0,0,0,0,0
904,ADHERENCES,0,0,0,0,0,0,0,0
905,ADHERENT,0,0,0,0,0,0,0,0
906,ADHERENTS,0,0,0,0,0,0,0,0
907,ADHERES,0,0,0,0,0,0,0,0
908,ADHERING,0,0,0,0,0,0,0,0
909,ADHESION,0,0,0,0,0,0,0,0
910,ADHESIONS,0,0,0,0,0,0,0,0
911,ADHESIVE,0,0,0,0,0,0,0,0
912,ADHESIVENESS,0,0,0,0,0,0,0,0
913,ADHESIVENESSES,0,0,0,0,0,0,0,0
914,ADHESIVES,0,0,0,0,0,0,0,0
915,ADIEU,0,0,0,0,0,0,0,0
916,ADIEUS,0,0,0,0,0,0,0,0
917,ADIEUX,0,0,0,0,0,0,0,0
918,ADIOS,0,0,0,0,0,0,0,0
919,ADIPOSE,0,0,0,0,0,0,0,0
920,ADJACENCIES,0,0,0,0,0,0,0,0
921,ADJACENCY,0,0,0,0,0,0,0,0
922,ADJACENT,0,0,0,0,0,0,0,0
923,ADJACENTLY,0,0,0,0,0,0,0,0
924,ADJECTIVAL,0,0,0,0,0,0,0,0
925,ADJECTIVALLY,0,0,0,0,0,0,0,0
926,ADJECTIVE,0,0,0,0,0,0,0,0
927,ADJECTIVES,0,0,0,0,0,0,0,0
928,ADJOIN,0,0,0,0,0,0,0,0
929,ADJOINED,0,0,0,0,0,0,0,0
930,ADJOINING,0,0,0,0,0,0,0,0
931,ADJOINS,0,0,0,0,0,0,0,0
932,ADJOURN,0,0,0,1,0,0,0,0
933,ADJOURNED,0,0,0,1,0,0,0,0
934,ADJOURNING,0,0,0,1,0,0,0,0
935,ADJOURNMENT,0,0,0,1,0,0,0,0
936,ADJOURNMENTS,0,0,0,1,0,0,0,0
937,ADJOURNS,0,0,0,1,0,0,0,0
938,ADJUDGE,0,0,0,1,0,0,0,0
939,ADJUDGED,0,0,0,1,0,0,0,0
940,ADJUDGES,0,0,0,1,0,0,0,0
941,ADJUDGING,0,0,0,1,0,0,0,0
942,ADJUDICATE,0,0,0,1,0,0,0,0
943,ADJUDICATED,0,0,0,1,0,0,0,0
944,ADJUDICATES,0,0,0,1,0,0,0,0
945,ADJUDICATING,0,0,0,1,0,0,0,0
946,ADJUDICATION,0,0,0,1,0,0,0,0
947,ADJUDICATIONS,0,0,0,1,0,0,0,0
948,ADJUDICATIVE,0,0,0,1,0,0,0,0
949,ADJUDICATOR,0,0,0,1,0,0,0,0
950,ADJUDICATORS,0,0,0,1,0,0,0,0
951,ADJUDICATORY,0,0,0,1,0,0,0,0
952,ADJUNCT,0,0,0,0,0,0,0,0
953,ADJUNCTIVE,0,0,0,0,0,0,0,0
954,ADJUNCTS,0,0,0,0,0,0,0,0
955,ADJURATION,0,0,0,0,0,0,0,0
956,ADJURATIONS,0,0,0,0,0,0,0,0
957,ADJURE,0,0,0,0,0,0,0,0
958,ADJURED,0,0,0,0,0,0,0,0
959,ADJURES,0,0,0,0,0,0,0,0
960,ADJURING,0,0,0,0,0,0,0,0
961,ADJUST,0,0,0,0,0,0,0,0
962,ADJUSTABILITY,0,0,0,0,0,0,0,0
963,ADJUSTABLE,0,0,0,0,0,0,0,0
964,ADJUSTED,0,0,0,0,0,0,0,0
965,ADJUSTER,0,0,0,0,0,0,0,0
966,ADJUSTERS,0,0,0,0,0,0,0,0
967,ADJUSTING,0,0,0,0,0,0,0,0
968,ADJUSTMENT,0,0,0,0,0,0,0,0
969,ADJUSTMENTS,0,0,0,0,0,0,0,0
970,ADJUSTOR,0,0,0,0,0,0,0,0
971,ADJUSTORS,0,0,0,0,0,0,0,0
972,ADJUSTS,0,0,0,0,0,0,0,0
973,ADJUTANT,0,0,0,0,0,0,0,0
974,ADJUTANTS,0,0,0,0,0,0,0,0
975,ADJUVANT,0,0,0,0,0,0,0,0
976,ADMAN,0,0,0,0,0,0,0,0
977,ADMEN,0,0,0,0,0,0,0,0
978,ADMINISTER,0,0,0,0,0,0,0,0
979,ADMINISTERED,0,0,0,0,0,0,0,0
980,ADMINISTERING,0,0,0,0,0,0,0,0
981,ADMINISTERS,0,0,0,0,0,0,0,0
982,ADMINISTRATE,0,0,0,0,0,0,0,0
983,ADMINISTRATED,0,0,0,0,0,0,0,0
984,ADMINISTRATES,0,0,0,0,0,0,0,0
985,ADMINISTRATING,0,0,0,0,0,0,0,0
986,ADMINISTRATION,0,0,0,0,0,0,0,0
987,ADMINISTRATIONS,0,0,0,0,0,0,0,0
988,ADMINISTRATIVE,0,0,0,0,0,0,0,0
989,ADMINISTRATIVELY,0,0,0,0,0,0,0,0
990,ADMINISTRATOR,0,0,0,0,0,0,0,0
991,ADMINISTRATORS,0,0,0,0,0,0,0,0
992,ADMIRABLE,0,0,0,0,0,0,0,0
993,ADMIRABLY,0,0,0,0,0,0,0,0
994,ADMIRAL,0,0,0,0,0,0,0,0
995,ADMIRALS,0,0,0,0,0,0,0,0
996,ADMIRALTIES,0,0,0,0,0,0,0,0
997,ADMIRALTY,0,0,0,0,0,0,0,0
998,ADMIRATION,0,0,0,0,0,0,0,0
999,ADMIRATIONS,0,0,0,0,0,0,0,0
1000,ADMIRE,0,0,0,0,0,0,0,0
1001,ADMIRED,0,0,0,0,0,0,0,0
1002,ADMIRER,0,0,0,0,0,0,0,0
1003,ADMIRERS,0,0,0,0,0,0,0,0
1004,ADMIRES,0,0,0,0,0,0,0,0
1005,ADMIRING,0,0,0,0,0,0,0,0
1006,ADMIRINGLY,0,0,0,0,0,0,0,0
1007,ADMISSIBILITIES,0,0,0,0,0,0,0,0
1008,ADMISSIBILITY,0,0,0,1,0,0,0,0
1009,ADMISSIBLE,0,0,0,1,0,0,0,0
1010,ADMISSIBLY,0,0,0,1,0,0,0,0
1011,ADMISSION,0,0,0,1,0,0,0,0
1012,ADMISSIONS,0,0,0,1,0,0,0,0
1013,ADMIT,0,0,0,0,0,0,0,0
1014,ADMITS,0,0,0,0,0,0,0,0
1015,ADMITTANCE,0,0,0,0,0,0,0,0
1016,ADMITTANCES,0,0,0,0,0,0,0,0
1017,ADMITTED,0,0,0,0,0,0,0,0
1018,ADMITTEDLY,0,0,0,0,0,0,0,0
1019,ADMITTING,0,0,0,0,0,0,0,0
1020,ADMIX,0,0,0,0,0,0,0,0
1021,ADMIXED,0,0,0,0,0,0,0,0
1022,ADMIXES,0,0,0,0,0,0,0,0
1023,ADMIXING,0,0,0,0,0,0,0,0
1024,ADMIXTURE,0,0,0,0,0,0,0,0
1025,ADMIXTURES,0,0,0,0,0,0,0,0
1026,ADMONISH,0,0,0,0,0,0,0,0
1027,ADMONISHED,0,0,0,0,0,0,0,0
1028,ADMONISHES,0,0,0,0,0,0,0,0
1029,ADMONISHING,0,0,0,0,0,0,0,0
1030,ADMONISHMENT,0,0,0,0,0,0,0,0
1031,ADMONISHMENTS,0,0,0,0,0,0,0,0
1032,ADMONITION,0,0,0,0,0,0,0,0
1033,ADMONITIONS,0,0,0,0,0,0,0,0
1034,ADMONITORY,0,0,0,0,0,0,0,0
1035,ADO,0,0,0,0,0,0,0,0
1036,ADOBE,0,0,0,0,0,0,0,0
1037,ADOBES,0,0,0,0,0,0,0,0
1038,ADOLESCENCE,0,0,0,0,0,0,0,0
1039,ADOLESCENCES,0,0,0,0,0,0,0,0
1040,ADOLESCENT,0,0,0,0,0,0,0,0
1041,ADOLESCENTS,0,0,0,0,0,0,0,0
1042,ADOPT,0,0,0,0,0,0,0,0
1043,ADOPTABLE,0,0,0,0,0,0,0,0
1044,ADOPTED,0,0,0,0,0,0,0,0
1045,ADOPTER,0,0,0,0,0,0,0,0
1046,ADOPTERS,0,0,0,0,0,0,0,0
1047,ADOPTING,0,0,0,0,0,0,0,0
1048,ADOPTION,0,0,0,0,0,0,0,0
1049,ADOPTIONS,0,0,0,0,0,0,0,0
1050,ADOPTIVE,0,0,0,0,0,0,0,0
1051,ADOPTS,0,0,0,0,0,0,0,0
1052,ADORABLE,0,0,0,0,0,0,0,0
1053,ADORABLENESS,0,0,0,0,0,0,0,0
1054,ADORABLENESSES,0,0,0,0,0,0,0,0
1055,ADORABLY,0,0,0,0,0,0,0,0
1056,ADORATION,0,0,0,0,0,0,0,0
